userID, animeID, score
3025279,769,0
3025279,770,0
3025279,771,0
3025279,776,0
3025279,777,0
3025279,779,0
3025279,780,0
3025279,781,0
3025279,782,0
3025279,783,0
3025279,785,0
3025279,786,0
3025279,788,0
3025279,789,0
3025279,790,0
3025279,791,0
3025279,792,0
3025279,793,0
3025279,795,0
3025279,796,0
3025279,797,0
3025279,798,0
3025279,799,0
3025279,800,0
3025279,801,0
3025279,807,0
3025279,808,0
3025279,810,0
3025279,811,0
3025279,812,0
3025279,814,0
3025279,815,0
3025279,817,0
3025279,818,0
3025279,819,0
3025279,820,0
3025279,821,0
3025279,822,0
3025279,824,0
3025279,825,0
3025279,831,0
3025279,833,0
3025279,834,4
3025279,835,0
3025279,836,0
3025279,837,0
3025279,838,0
3025279,839,0
3025279,840,0
3025279,841,0
3025279,842,0
3025279,845,0
3025279,846,0
3025279,848,0
3025279,849,0
3025279,851,0
3025279,852,0
3025279,853,0
3025279,854,0
3025279,855,0
3025279,856,0
3025279,857,0
3025279,858,0
3025279,860,0
3025279,861,0
3025279,863,0
3025279,866,0
3025279,867,0
3025279,868,0
3025279,869,0
3025279,870,0
3025279,872,0
3025279,873,0
3025279,874,0
3025279,875,0
3025279,876,0
3025279,877,0
3025279,878,0
3025279,879,0
3025279,880,0
3025279,881,0
3025279,882,0
3025279,883,0
3025279,884,0
3025279,885,0
3025279,886,0
3025279,887,0
3025279,888,0
3025279,889,0
3025279,890,0
3025279,908,0
3025279,909,0
3025279,912,0
3025279,913,0
3025279,914,0
3025279,915,0
3025279,916,0
3025279,917,0
3025279,918,0
3025279,919,0
3025279,920,0
3025279,921,0
3025279,924,0
3025279,925,0
3025279,926,0
3025279,927,0
3025279,928,0
3025279,929,0
3025279,930,0
3025279,932,0
3025279,933,0
3025279,934,7
3025279,935,0
3025279,936,5
3025279,937,0
3025279,938,0
3025279,940,0
3025279,941,0
3025279,942,0
3025279,943,0
3025279,944,0
3025279,949,0
3025279,952,0
3025279,953,0
3025279,956,0
3025279,957,0
3025279,958,0
3025279,961,0
3025279,962,0
3025279,963,0
3025279,964,0
3025279,965,0
3025279,967,0
3025279,968,0
3025279,969,0
3025279,970,0
3025279,971,0
3025279,974,0
3025279,975,0
3025279,976,0
3025279,978,0
3025279,980,0
3025279,981,0
3025279,982,0
3025279,983,0
3025279,990,0
3025279,992,0
3025279,993,0
3025279,994,0
3025279,995,0
3025279,996,0
3025279,997,0
3025279,998,0
3025279,999,0
3025279,1000,0
3025279,1002,0
3025279,1003,0
3025279,1004,4
3025279,1005,0
3025279,1006,0
3025279,1007,0
3025279,1008,0
3025279,1010,0
3025279,1011,0
3025279,1012,0
3025279,1013,0
3025279,1014,0
3025279,1015,0
3025279,1016,0
3025279,1017,0
3025279,1018,0
3025279,1021,0
3025279,1022,0
3025279,1023,0
3025279,1024,0
3025279,1025,0
3025279,1026,0
3025279,1028,0
3025279,1029,0
3025279,1030,0
3025279,1033,7
3025279,1034,0
3025279,1040,0
3025279,1043,0
3025279,1044,0
3025279,1045,0
3025279,1046,0
3025279,1047,0
3025279,1048,0
3025279,1049,0
3025279,1050,0
3025279,1051,0
3025279,1052,0
3025279,1055,0
3025279,1058,0
3025279,1060,0
3025279,1062,0
3025279,1064,0
3025279,1065,0
3025279,1066,0
3025279,1067,0
3025279,1068,0
3025279,1069,0
3025279,1070,0
3025279,1072,0
3025279,1074,5
3025279,1078,0
3025279,1079,0
3025279,1080,0
3025279,1081,0
3025279,1082,0
3025279,1083,0
3025279,1084,0
3025279,1085,0
3025279,1086,0
3025279,1087,0
3025279,1088,0
3025279,1089,0
3025279,1095,0
3025279,1096,0
3025279,1097,0
3025279,1099,0
3025279,1101,0
3025279,1102,0
3025279,1103,0
3025279,1104,0
3025279,1105,0
3025279,1106,0
3025279,1107,0
3025279,1108,0
3025279,1110,0
3025279,1112,0
3025279,1115,0
3025279,1116,0
3025279,1123,0
3025279,1124,0
3025279,1126,0
3025279,1127,0
3025279,1128,0
3025279,1129,0
3025279,1133,0
3025279,1135,0
3025279,1136,0
3025279,1137,0
3025279,1138,0
3025279,1140,5
3025279,1141,0
3025279,1142,0
3025279,1143,0
3025279,1144,0
3025279,1145,0
3025279,1146,0
3025279,1147,0
3025279,1148,0
3025279,1149,0
3025279,1150,0
3025279,1151,0
3025279,1152,0
3025279,1153,0
3025279,1158,0
3025279,1159,0
3025279,1161,0
3025279,1162,0
3025279,1164,0
3025279,1165,0
3025279,1166,0
3025279,1168,0
3025279,1169,0
3025279,1170,0
3025279,1171,0
3025279,1172,0
3025279,1174,0
3025279,1177,0
3025279,1178,0
3025279,1179,0
3025279,1180,0
3025279,1181,0
3025279,1182,0
3025279,1184,0
3025279,1185,0
3025279,1186,0
3025279,1187,0
3025279,1189,0
3025279,1190,0
3025279,1191,0
3025279,1192,0
3025279,1193,0
3025279,1194,0
3025279,1195,0
3025279,1196,0
3025279,1198,0
3025279,1202,0
3025279,1203,0
3025279,1204,0
3025279,1205,0
3025279,1206,0
3025279,1207,0
3025279,1208,0
3025279,1209,0
3025279,1210,0
3025279,1212,0
3025279,1215,0
3025279,1218,0
3025279,1219,0
3025279,1222,0
3025279,1225,0
3025279,1226,0
3025279,1227,0
3025279,1228,0
3025279,1230,0
3025279,1231,0
3025279,1232,0
3025279,1233,0
3025279,1234,0
3025279,1235,0
3025279,1236,0
3025279,1239,0
3025279,1240,0
3025279,1241,0
3025279,1243,0
3025279,1244,0
3025279,1245,0
3025279,1246,0
3025279,1247,0
3025279,1248,0
3025279,1249,0
3025279,1250,0
3025279,1251,0
3025279,1253,0
3025279,1254,0
3025279,1255,0
3025279,1256,0
3025279,1257,0
3025279,1258,0
3025279,1259,0
3025279,1260,0
3025279,1262,0
3025279,1264,0
3025279,1265,0
3025279,1266,0
3025279,1267,0
3025279,1269,0
3025279,1271,0
3025279,1276,0
3025279,1277,0
3025279,1278,0
3025279,1279,0
3025279,1280,0
3025279,1281,0
3025279,1283,0
3025279,1285,0
3025279,1287,0
3025279,1288,0
3025279,1289,0
3025279,1290,0
3025279,1292,0
3025279,1293,0
3025279,1295,0
3025279,1296,0
3025279,1297,0
3025279,1298,0
3025279,1299,0
3025279,1301,0
3025279,1302,0
3025279,1303,0
3025279,1311,0
3025279,1312,0
3025279,1314,0
3025279,1325,0
3025279,1327,0
3025279,1328,0
3025279,1329,0
3025279,1335,0
3025279,1336,0
3025279,1337,0
3025279,1338,0
3025279,1340,0
3025279,1341,0
3025279,1342,0
3025279,1343,0
3025279,1345,0
3025279,1346,0
3025279,1347,0
3025279,1348,0
3025279,1349,0
3025279,1350,0
3025279,1351,0
3025279,1352,0
3025279,1356,0
3025279,1357,0
3025279,1362,0
3025279,1363,0
3025279,1364,0
3025279,1365,0
3025279,1366,0
3025279,1367,0
3025279,1368,0
3025279,1369,0
3025279,1371,0
3025279,1372,0
3025279,1373,0
3025279,1374,0
3025279,1375,0
3025279,1376,0
3025279,1377,0
3025279,1378,0
3025279,1379,0
3025279,1380,0
3025279,1381,0
3025279,1382,0
3025279,1384,0
3025279,1397,0
3025279,1398,0
3025279,1405,0
3025279,1409,0
3025279,1410,0
3025279,1412,0
3025279,1413,0
3025279,1414,0
3025279,1415,0
3025279,1416,0
3025279,1417,0
3025279,1418,0
3025279,1419,0
3025279,1420,0
3025279,1421,0
3025279,1422,0
3025279,1423,0
3025279,1424,0
3025279,1425,0
3025279,1426,0
3025279,1427,0
3025279,1428,0
3025279,1429,0
3025279,1430,0
3025279,1431,0
3025279,1432,0
3025279,1433,0
3025279,1434,0
3025279,1435,0
3025279,1436,0
3025279,1437,0
3025279,1438,0
3025279,1439,0
3025279,1440,0
3025279,1441,0
3025279,1443,0
3025279,1444,0
3025279,1445,0
3025279,1448,0
3025279,1450,0
3025279,1451,0
3025279,1453,0
3025279,1454,0
3025279,1455,0
3025279,1457,0
3025279,1458,0
3025279,1459,0
3025279,1460,0
3025279,1462,0
3025279,1466,0
3025279,1468,0
3025279,1469,0
3025279,1470,0
3025279,1471,0
3025279,1472,0
3025279,1473,0
3025279,1474,0
3025279,1475,0
3025279,1476,0
3025279,1477,0
3025279,1478,0
3025279,1479,0
3025279,1480,0
3025279,1482,0
3025279,1483,0
3025279,1484,0
3025279,1485,0
3025279,1486,0
3025279,1487,0
3025279,1488,0
3025279,1489,0
3025279,1490,0
3025279,1491,0
3025279,1492,0
3025279,1493,0
3025279,1495,0
3025279,1496,0
3025279,1498,0
3025279,1500,0
3025279,1501,0
3025279,1502,0
3025279,1503,0
3025279,1504,0
3025279,1505,0
3025279,1506,0
3025279,1508,0
3025279,1509,0
3025279,1514,0
3025279,1515,0
3025279,1516,0
3025279,1517,0
3025279,1519,0
3025279,1520,0
3025279,1521,0
3025279,1524,0
3025279,1530,0
3025279,1531,0
3025279,1533,0
3025279,1535,8
3025279,1536,0
3025279,1537,0
3025279,1539,0
3025279,1540,0
3025279,1541,0
3025279,1542,0
3025279,1543,0
3025279,1544,0
3025279,1546,0
3025279,1548,0
3025279,1549,0
3025279,1552,0
3025279,1553,0
3025279,1554,0
3025279,1555,0
3025279,1556,0
3025279,1557,0
3025279,1559,0
3025279,1562,0
3025279,1563,0
3025279,1566,0
3025279,1567,0
3025279,1568,0
3025279,1569,0
3025279,1570,0
3025279,1571,0
3025279,1573,0
3025279,1575,7
3025279,1576,0
3025279,1577,0
3025279,1578,0
3025279,1579,0
3025279,1581,0
3025279,1583,0
3025279,1584,0
3025279,1586,0
3025279,1588,0
3025279,1589,0
3025279,1591,0
3025279,1592,0
3025279,1593,0
3025279,1594,0
3025279,1596,0
3025279,1597,0
3025279,1598,0
3025279,1599,0
3025279,1600,0
3025279,1601,0
3025279,1602,0
3025279,1603,0
3025279,1604,0
3025279,1606,0
3025279,1607,0
3025279,1608,0
3025279,1609,0
3025279,1611,0
3025279,1614,0
3025279,1619,0
3025279,1622,0
3025279,1623,0
3025279,1624,0
3025279,1628,0
3025279,1629,0
3025279,1630,0
3025279,1631,0
3025279,1638,0
3025279,1642,0
3025279,1645,0
3025279,1647,0
3025279,1648,0
3025279,1650,0
3025279,1651,0
3025279,1652,0
3025279,1654,0
3025279,1657,0
3025279,1658,0
3025279,1659,0
3025279,1660,0
3025279,1661,0
3025279,1662,0
3025279,1663,0
3025279,1664,0
3025279,1665,0
3025279,1666,0
3025279,1667,0
3025279,1674,0
3025279,1675,0
3025279,1676,0
3025279,1677,0
3025279,1678,0
3025279,1679,0
3025279,1681,0
3025279,1682,0
3025279,1683,0
3025279,1684,0
3025279,1685,0
3025279,1686,5
3025279,1688,0
3025279,1689,0
3025279,1690,0
3025279,1691,0
3025279,1692,0
3025279,1693,0
3025279,1694,0
3025279,1695,0
3025279,1696,0
3025279,1698,0
3025279,1699,0
3025279,1701,0
3025279,1703,0
3025279,1704,0
3025279,1710,0
3025279,1718,0
3025279,1719,0
3025279,1720,0
3025279,1721,0
3025279,1722,0
3025279,1723,0
3025279,1724,0
3025279,1726,5
3025279,1727,0
3025279,1728,0
3025279,1729,0
3025279,1731,0
3025279,1732,0
3025279,1733,0
3025279,1734,0
3025279,1735,6
3025279,1738,0
3025279,1740,0
3025279,1741,0
3025279,1742,0
3025279,1746,0
3025279,1747,0
3025279,1748,0
3025279,1749,0
3025279,1750,0
3025279,1759,0
3025279,1760,0
3025279,1761,0
3025279,1762,0
3025279,1765,0
3025279,1767,0
3025279,1771,0
3025279,1772,0
3025279,1774,0
3025279,1775,0
3025279,1789,0
3025279,1790,0
3025279,1792,0
3025279,1793,0
3025279,1794,0
3025279,1795,0
3025279,1796,0
3025279,1797,0
3025279,1798,0
3025279,1799,0
3025279,1800,0
3025279,1802,0
3025279,1803,0
3025279,1805,0
3025279,1806,0
3025279,1807,0
3025279,1808,0
3025279,1810,0
3025279,1811,0
3025279,1812,0
3025279,1813,0
3025279,1815,0
3025279,1817,0
3025279,1818,0
3025279,1819,0
3025279,1824,0
3025279,1825,0
3025279,1826,0
3025279,1827,0
3025279,1828,0
3025279,1829,0
3025279,1831,0
3025279,1832,0
3025279,1837,0
3025279,1838,0
3025279,1840,0
3025279,1841,0
3025279,1842,0
3025279,1843,0
3025279,1844,0
3025279,1845,0
3025279,1846,0
3025279,1847,3
3025279,1848,0
3025279,1849,0
3025279,1850,0
3025279,1851,0
3025279,1852,0
3025279,1853,0
3025279,1856,0
3025279,1858,0
3025279,1859,0
3025279,1860,0
3025279,1862,0
3025279,1864,0
3025279,1865,0
3025279,1868,0
3025279,1873,0
3025279,1874,0
3025279,1878,0
3025279,1879,0
3025279,1880,0
3025279,1881,0
3025279,1882,0
3025279,1885,0
3025279,1886,0
3025279,1887,0
3025279,1888,0
3025279,1889,7
3025279,1894,0
3025279,1899,0
3025279,1901,0
3025279,1902,0
3025279,1903,0
3025279,1904,0
3025279,1906,0
3025279,1907,0
3025279,1910,0
3025279,1911,0
3025279,1913,0
3025279,1914,0
3025279,1915,0
3025279,1917,0
3025279,1918,0
3025279,1919,0
3025279,1920,0
3025279,1921,0
3025279,1926,0
3025279,1927,0
3025279,1933,0
3025279,1935,0
3025279,1936,0
3025279,1937,0
3025279,1938,0
3025279,1940,0
3025279,1942,0
3025279,1943,0
3025279,1944,0
3025279,1946,0
3025279,1951,0
3025279,1952,0
3025279,1953,5
3025279,1954,0
3025279,1956,0
3025279,1957,0
3025279,1958,0
3025279,1964,0
3025279,1965,0
3025279,1967,0
3025279,1968,0
3025279,1969,0
3025279,1972,0
3025279,1974,0
3025279,1975,0
3025279,1978,0
3025279,1979,0
3025279,1980,0
3025279,1981,0
3025279,1983,0
3025279,1985,0
3025279,1986,0
3025279,1991,0
3025279,1994,0
3025279,1995,0
3025279,1996,0
3025279,1999,0
3025279,2000,0
3025279,2001,0
3025279,2002,0
3025279,2004,0
3025279,2006,0
3025279,2008,0
3025279,2009,0
3025279,2010,0
3025279,2011,0
3025279,2012,0
3025279,2013,0
3025279,2014,0
3025279,2015,0
3025279,2016,0
3025279,2017,0
3025279,2018,0
3025279,2023,0
3025279,2025,0
3025279,2026,0
3025279,2027,0
3025279,2029,0
3025279,2030,0
3025279,2031,0
3025279,2033,0
3025279,2034,0
3025279,2035,0
3025279,2037,0
3025279,2038,0
3025279,2039,0
3025279,2041,0
3025279,2042,0
3025279,2043,0
3025279,2044,0
3025279,2045,0
3025279,2046,0
3025279,2048,0
3025279,2049,0
3025279,2050,0
3025279,2052,0
3025279,2056,0
3025279,2058,0
3025279,2060,0
3025279,2061,0
3025279,2062,0
3025279,2063,0
3025279,2064,0
3025279,2065,0
3025279,2066,0
3025279,2067,0
3025279,2068,0
3025279,2071,0
3025279,2074,0
3025279,2076,0
3025279,2077,0
3025279,2080,0
3025279,2092,0
3025279,2097,0
3025279,2098,0
3025279,2099,0
3025279,2100,0
3025279,2104,0
3025279,2105,0
3025279,2106,0
3025279,2108,0
3025279,2109,0
3025279,2112,0
3025279,2113,0
3025279,2114,0
3025279,2116,0
3025279,2117,0
3025279,2118,0
3025279,2119,0
3025279,2120,0
3025279,2121,0
3025279,2122,0
3025279,2124,5
3025279,2125,0
3025279,2126,0
3025279,2127,0
3025279,2128,0
3025279,2129,0
3025279,2130,0
3025279,2131,0
3025279,2132,0
3025279,2139,0
3025279,2143,0
3025279,2144,4
3025279,2147,0
3025279,2150,0
3025279,2151,0
3025279,2152,0
3025279,2154,0
3025279,2155,0
3025279,2157,0
3025279,2158,0
3025279,2159,0
3025279,2161,0
3025279,2162,0
3025279,2163,0
3025279,2164,0
3025279,2165,0
3025279,2166,0
3025279,2167,0
3025279,2168,0
3025279,2171,0
3025279,2173,0
3025279,2175,0
3025279,2176,0
3025279,2178,0
3025279,2179,0
3025279,2180,0
3025279,2181,0
3025279,2182,0
3025279,2183,0
3025279,2193,0
3025279,2196,0
3025279,2198,0
3025279,2200,0
3025279,2202,0
3025279,2203,0
3025279,2204,0
3025279,2205,0
3025279,2206,0
3025279,2207,0
3025279,2211,0
3025279,2212,0
3025279,2213,0
3025279,2214,0
3025279,2215,0
3025279,2216,0
3025279,2217,0
3025279,2222,0
3025279,2224,0
3025279,2225,0
3025279,2227,0
3025279,2229,0
3025279,2231,0
3025279,2235,0
3025279,2236,0
3025279,2237,0
3025279,2244,0
3025279,2245,0
3025279,2246,0
3025279,2248,4
3025279,2249,0
3025279,2251,0
3025279,2252,0
3025279,2253,0
3025279,2254,0
3025279,2255,0
3025279,2256,0
3025279,2257,0
3025279,2258,0
3025279,2265,0
3025279,2267,0
3025279,2268,0
3025279,2272,0
3025279,2273,0
3025279,2280,0
3025279,2283,0
3025279,2284,0
3025279,2286,0
3025279,2287,0
3025279,2288,0
3025279,2289,0
3025279,2290,0
3025279,2291,0
3025279,2292,0
3025279,2293,0
3025279,2298,0
3025279,2307,0
3025279,2308,0
3025279,2309,0
3025279,2313,0
3025279,2316,0
3025279,2319,0
3025279,2321,0
3025279,2322,0
3025279,2331,0
3025279,2332,0
3025279,2335,0
3025279,2337,0
3025279,2346,0
3025279,2354,0
3025279,2355,0
3025279,2356,0
3025279,2361,0
3025279,2364,0
3025279,2365,0
3025279,2367,0
3025279,2369,0
3025279,2384,0
3025279,2388,0
3025279,2389,0
3025279,2400,0
3025279,2403,0
3025279,2404,0
3025279,2405,0
3025279,2409,0
3025279,2414,0
3025279,2415,0
3025279,2416,0
3025279,2418,0
3025279,2419,0
3025279,2420,0
3025279,2421,0
3025279,2423,0
3025279,2424,0
3025279,2448,0
3025279,2449,0
3025279,2451,0
3025279,2452,0
3025279,2454,0
3025279,2458,0
3025279,2459,0
3025279,2460,0
3025279,2462,0
3025279,2464,0
3025279,2465,0
3025279,2466,0
3025279,2472,5
3025279,2475,0
3025279,2476,0
3025279,2484,0
3025279,2486,0
3025279,2487,0
3025279,2488,0
3025279,2489,0
3025279,2494,0
3025279,2497,0
3025279,2500,0
3025279,2508,0
3025279,2510,0
3025279,2511,0
3025279,2512,0
3025279,2513,0
3025279,2514,0
3025279,2515,0
3025279,2516,0
3025279,2517,0
3025279,2518,0
3025279,2521,0
3025279,2523,0
3025279,2525,0
3025279,2526,0
3025279,2527,0
3025279,2534,0
3025279,2535,0
3025279,2536,0
3025279,2537,0
3025279,2542,0
3025279,2543,0
3025279,2544,0
3025279,2547,0
3025279,2548,0
3025279,2549,0
3025279,2554,0
3025279,2555,0
3025279,2557,0
3025279,2558,0
3025279,2559,0
3025279,2560,0
3025279,2561,0
3025279,2562,0
3025279,2563,0
3025279,2564,0
3025279,2573,0
3025279,2576,0
3025279,2580,0
3025279,2581,0
3025279,2582,0
3025279,2583,0
3025279,2584,0
3025279,2585,0
3025279,2586,0
3025279,2589,0
3025279,2591,0
3025279,2593,0
3025279,2594,0
3025279,2595,0
3025279,2596,0
3025279,2597,0
3025279,2598,0
3025279,2599,0
3025279,2600,0
3025279,2601,0
3025279,2602,0
3025279,2603,0
3025279,2604,0
3025279,2605,0
3025279,2607,0
3025279,2608,0
3025279,2609,0
3025279,2610,0
3025279,2611,0
3025279,2615,0
3025279,2617,0
3025279,2618,0
3025279,2679,0
3025279,2680,0
3025279,2682,0
3025279,2683,0
3025279,2684,0
3025279,2685,0
3025279,2686,0
3025279,2688,0
3025279,2689,0
3025279,2694,0
3025279,2696,0
3025279,2698,0
3025279,2699,0
3025279,2700,0
3025279,2704,0
3025279,2715,0
3025279,2717,0
3025279,2722,0
3025279,2723,0
3025279,2724,0
3025279,2725,0
3025279,2726,0
3025279,2729,0
3025279,2733,0
3025279,2734,0
3025279,2744,0
3025279,2745,0
3025279,2746,0
3025279,2747,0
3025279,2748,0
3025279,2751,0
3025279,2752,0
3025279,2753,0
3025279,2756,0
3025279,2757,0
3025279,2759,0
3025279,2760,0
3025279,2761,0
3025279,2762,0
3025279,2769,0
3025279,2770,0
3025279,2775,0
3025279,2784,0
3025279,2785,0
3025279,2787,0
3025279,2793,0
3025279,2795,0
3025279,2797,0
3025279,2800,0
3025279,2801,0
3025279,2802,0
3025279,2803,0
3025279,2810,0
3025279,2813,0
3025279,2816,0
3025279,2817,0
3025279,2818,0
3025279,2819,0
3025279,2828,0
3025279,2829,0
3025279,2830,0
3025279,2831,0
3025279,2832,0
3025279,2840,0
3025279,2848,0
3025279,2851,0
3025279,2881,0
3025279,2884,0
3025279,2889,6
3025279,2890,0
3025279,2899,5
3025279,2901,0
3025279,2903,0
3025279,2904,7
3025279,2905,0
3025279,2907,0
3025279,2910,0
3025279,2911,0
3025279,2915,0
3025279,2916,0
3025279,2923,0
3025279,2924,0
3025279,2926,0
3025279,2927,0
3025279,2928,0
3025279,2931,0
3025279,2933,0
3025279,2942,0
3025279,2947,0
3025279,2948,0
3025279,2951,0
3025279,2952,0
3025279,2953,0
3025279,2954,0
3025279,2963,0
3025279,2964,0
3025279,2965,0
3025279,2966,0
3025279,2969,0
3025279,2970,0
3025279,2971,0
3025279,2978,0
3025279,2981,0
3025279,2985,0
3025279,2986,0
3025279,2993,0
3025279,2994,7
3025279,2997,0
3025279,2998,0
3025279,2999,0
3025279,3000,0
3025279,3001,0
3025279,3002,0
3025279,3003,0
3025279,3005,0
3025279,3008,0
3025279,3009,0
3025279,3010,0
3025279,3011,0
3025279,3012,0
3025279,3014,8
3025279,3015,0
3025279,3016,8
3025279,3019,0
3025279,3028,0
3025279,3032,0
3025279,3033,0
3025279,3035,0
3025279,3037,0
3025279,3044,0
3025279,3059,0
3025279,3060,0
3025279,3061,0
3025279,3067,0
3025279,3069,0
3025279,3070,0
3025279,3071,0
3025279,3072,0
3025279,3076,0
3025279,3077,0
3025279,3079,0
3025279,3080,0
3025279,3081,0
3025279,3086,0
3025279,3087,0
3025279,3088,0
3025279,3089,0
3025279,3090,0
3025279,3091,0
3025279,3098,0
3025279,3099,0
3025279,3101,0
3025279,3110,0
3025279,3112,0
3025279,3113,0
3025279,3121,0
3025279,3125,0
3025279,3135,0
3025279,3137,0
3025279,3138,0
3025279,3146,0
3025279,3147,0
3025279,3151,0
3025279,3152,0
3025279,3153,0
3025279,3154,0
3025279,3157,0
3025279,3162,0
3025279,3165,0
3025279,3166,0
3025279,3167,0
3025279,3174,0
3025279,3185,0
3025279,3192,0
3025279,3194,0
3025279,3199,0
3025279,3215,0
3025279,3219,0
3025279,3221,0
3025279,3222,0
3025279,3223,0
3025279,3225,0
3025279,3226,0
3025279,3227,0
3025279,3228,0
3025279,3229,0
3025279,3230,0
3025279,3231,0
3025279,3232,0
3025279,3245,0
3025279,3247,0
3025279,3256,0
3025279,3265,0
3025279,3266,0
3025279,3268,0
3025279,3269,0
3025279,3270,0
3025279,3272,0
3025279,3273,0
3025279,3274,0
3025279,3275,0
3025279,3276,0
3025279,3277,0
3025279,3278,0
3025279,3279,0
3025279,3280,0
3025279,3281,0
3025279,3287,0
3025279,3292,0
3025279,3295,0
3025279,3297,0
3025279,3298,0
3025279,3299,0
3025279,3305,0
3025279,3306,0
3025279,3312,0
3025279,3313,0
3025279,3318,0
3025279,3320,0
3025279,3322,0
3025279,3323,0
3025279,3325,0
3025279,3326,0
3025279,3327,0
3025279,3329,0
3025279,3332,0
3025279,3335,0
3025279,3336,0
3025279,3342,0
3025279,3349,0
3025279,3354,0
3025279,3358,0
3025279,3359,0
3025279,3363,0
3025279,3366,0
3025279,3369,0
3025279,3371,0
3025279,3388,0
3025279,3389,0
3025279,3390,0
3025279,3392,0
3025279,3394,0
3025279,3398,0
3025279,3401,0
3025279,3406,0
3025279,3407,0
3025279,3410,0
3025279,3417,0
3025279,3419,0
3025279,3420,0
3025279,3421,0
3025279,3429,0
3025279,3430,0
3025279,3432,0
3025279,3437,0
3025279,3438,0
3025279,3444,0
3025279,3446,0
3025279,3449,0
3025279,3455,0
3025279,3456,0
3025279,3457,0
3025279,3461,0
3025279,3464,0
3025279,3466,0
3025279,3467,0
3025279,3468,0
3025279,3469,0
3025279,3470,0
3025279,3472,0
3025279,3475,0
3025279,3480,0
3025279,3483,0
3025279,3484,0
3025279,3486,0
3025279,3488,0
3025279,3503,0
3025279,3505,0
3025279,3508,0
3025279,3509,0
3025279,3511,0
3025279,3512,0
3025279,3515,0
3025279,3518,0
3025279,3522,0
3025279,3533,0
3025279,3535,0
3025279,3545,0
3025279,3546,0
3025279,3547,0
3025279,3549,0
3025279,3561,0
3025279,3568,0
3025279,3571,0
3025279,3572,0
3025279,3574,0
3025279,3577,0
3025279,3579,0
3025279,3588,0
3025279,3593,0
3025279,3594,0
3025279,3595,0
3025279,3596,0
3025279,3599,0
3025279,3600,0
3025279,3602,0
3025279,3603,0
3025279,3604,0
3025279,3609,0
3025279,3613,0
3025279,3614,0
3025279,3615,0
3025279,3616,0
3025279,3620,0
3025279,3625,0
3025279,3626,0
3025279,3627,0
3025279,3631,0
3025279,3642,0
3025279,3646,0
3025279,3652,6
3025279,3653,0
3025279,3654,0
3025279,3655,0
3025279,3656,0
3025279,3660,0
3025279,3665,0
3025279,3667,0
3025279,3668,0
3025279,3669,0
3025279,3670,0
3025279,3673,0
3025279,3674,0
3025279,3675,0
3025279,3676,0
3025279,3686,0
3025279,3701,0
3025279,3702,0
3025279,3710,0
3025279,3712,0
3025279,3713,0
3025279,3731,0
3025279,3734,0
3025279,3735,0
3025279,3750,0
3025279,3758,0
3025279,3762,0
3025279,3763,0
3025279,3765,0
3025279,3782,0
3025279,3783,0
3025279,3784,0
3025279,3785,0
3025279,3786,0
3025279,3787,0
3025279,3791,0
3025279,3800,0
3025279,3805,0
3025279,3809,0
3025279,3825,0
3025279,3836,0
3025279,3837,0
3025279,3840,0
3025279,3841,0
3025279,3842,0
3025279,3849,0
3025279,3854,0
3025279,3859,0
3025279,3861,0
3025279,3868,0
3025279,3873,0
3025279,3882,0
3025279,3884,0
3025279,3887,0
3025279,3889,0
3025279,3898,0
3025279,3901,0
3025279,3905,0
3025279,3907,0
3025279,3913,0
3025279,3914,0
3025279,3915,0
3025279,3927,0
3025279,3931,0
3025279,3932,0
3025279,3945,0
3025279,3948,0
3025279,3952,0
3025279,3954,0
3025279,3956,0
3025279,3958,0
3025279,3965,0
3025279,3972,0
3025279,3974,0
3025279,3977,0
3025279,3989,0
3025279,4014,0
3025279,4015,0
3025279,4021,0
3025279,4028,0
3025279,4031,0
3025279,4033,0
3025279,4037,0
3025279,4038,0
3025279,4039,0
3025279,4042,0
3025279,4050,0
3025279,4052,0
3025279,4053,0
3025279,4056,0
3025279,4059,0
3025279,4060,0
3025279,4061,0
3025279,4063,0
3025279,4066,0
3025279,4071,0
3025279,4075,0
3025279,4078,0
3025279,4080,0
3025279,4081,0
3025279,4083,0
3025279,4085,0
3025279,4087,0
3025279,4094,0
3025279,4106,0
3025279,4107,0
3025279,4113,0
3025279,4114,0
3025279,4126,0
3025279,4130,0
3025279,4132,0
3025279,4134,6
3025279,4136,0
3025279,4149,0
3025279,4150,0
3025279,4151,0
3025279,4155,0
3025279,4156,0
3025279,4162,0
3025279,4163,0
3025279,4166,0
3025279,4177,0
3025279,4181,0
3025279,4182,0
3025279,4186,0
3025279,4188,0
3025279,4190,0
3025279,4192,0
3025279,4195,0
3025279,4196,0
3025279,4198,0
3025279,4200,0
3025279,4202,0
3025279,4205,0
3025279,4208,0
3025279,4209,0
3025279,4210,0
3025279,4211,0
3025279,4214,0
3025279,4224,0
3025279,4240,0
3025279,4242,0
3025279,4244,0
3025279,4246,0
3025279,4262,0
3025279,4280,0
3025279,4282,0
3025279,4320,0
3025279,4334,0
3025279,4361,0
3025279,4362,0
3025279,4382,0
3025279,4385,0
3025279,4386,0
3025279,4387,0
3025279,4406,0
3025279,4411,0
3025279,4415,0
3025279,4416,0
3025279,4421,0
3025279,4427,0
3025279,4437,4
3025279,4443,0
3025279,4444,0
3025279,4447,0
3025279,4469,0
3025279,4470,0
3025279,4471,0
3025279,4472,0
3025279,4473,0
